MOLECULE_CHEMBL_ID	MOLECULE_NAME	MOLECULE_TYPE	FIRST_APPROVAL	ATC_CODE	ATC_CODE_DESCRIPTION	USAN_STEM	MECHANISM_OF_ACTION	MECHANISM_COMMENT	SELECTIVITY_COMMENT	TARGET_CHEMBL_ID	TARGET_NAME	ACTION_TYPE	ORGANISM	TARGET_TYPE	SITE_NAME	BINDING_SITE_COMMENT	MECHANISM_REFS	CANONICAL_SMILES
CHEMBL1237120	Clindamycin Palmitate	Small molecule	1986	D10AF51	D10AF51 [Dermatologicals:Anti-Acne Preparations:Anti-Acne Preparations For Topical Use:Antiinfectives for treatment of acne]	-mycin	Bacterial 70S ribosome inhibitor			CHEMBL2363135	Bacterial 70S ribosome	INHIBITOR	Bacteria	PROTEIN NUCLEIC-ACID COMPLEX	23S ribosomal RNA	23S RRNA	Name:DailyMed, SrcID:setid=b225ab20-bc7c-43af-ae93-0f07d5948e1c#nlm34090-1, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=b225ab20-bc7c-43af-ae93-0f07d5948e1c#nlm34090-1|Name:PubMed, SrcID:12860123, URL:http://europepmc.org/abstract/MED/12860123	CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O[C@@H]1SC)C(NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl
CHEMBL1237122	Carboprost	Small molecule	1979	G02AD04	G02AD04 [Genito Urinary System And Sex Hormones:Other Gynecologicals:Uterotonics:Prostaglandins]	-prost	Prostanoid FP receptor agonist			CHEMBL1987	Prostanoid FP receptor	AGONIST	Homo sapiens	SINGLE PROTEIN			Name:KEGG, SrcID:D00682, URL:http://www.kegg.jp/dbget-bin/www_bget?dr:D00682|Name:PubMed, SrcID:2225598, URL:http://europepmc.org/abstract/MED/2225598	CCCCC[C@](C)(O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(=O)O
CHEMBL1254771	Safotibant	Small molecule					Bradykinin B1 receptor antagonist			CHEMBL4308	Bradykinin B1 receptor	ANTAGONIST	Homo sapiens	SINGLE PROTEIN			Name:Other, SrcID:www.sanofi.com/Images/31095_2012-09-12_BofA_Zerhouni.pdf, URL:www.sanofi.com/Images/31095_2012-09-12_BofA_Zerhouni.pdf|Name:PubMed, SrcID:24333733, URL:http://europepmc.org/abstract/MED/24333733	COc1cc(C)c(c(C)c1)S(=O)(=O)N(C)CCOCC(=O)N(C)Cc2ccc(cc2)C3=NCCN3
CHEMBL1255800	Fidaxomicin	Small molecule	2011	A07AA12	A07AA12 [Alimentary Tract And Metabolism:Antidiarrheals, Intestinal Antiinflammatory/Antiinfective :Intestinal Antiinfectives:Antibiotics]	-micin	DNA-directed RNA polymerase inhibitor			CHEMBL2363852	DNA-directed RNA polymerase	INHIBITOR	Clostridium difficile	PROTEIN COMPLEX			Name:DailyMed, SrcID:setid=dd966338-c820-4270-b704-09ef75fa3ceb, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=dd966338-c820-4270-b704-09ef75fa3ceb	CC[C@H]1\C=C(/C)\[C@@H](O)C\C=C\C=C(/CO[C@@H]2O[C@H](C)[C@@H](OC(=O)c3c(O)c(Cl)c(O)c(Cl)c3CC)[C@H](O)[C@@H]2OC)\C(=O)O[C@@H](C\C=C(/C)\C=C(/C)\[C@@H]1O[C@@H]4OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]4O)[C@@H](C)O
CHEMBL1258006	Bradanicline	Small molecule				-nicline	Neuronal acetylcholine receptor protein alpha-7 subunit agonist			CHEMBL2492	Neuronal acetylcholine receptor protein alpha-7 subunit	AGONIST	Homo sapiens	SINGLE PROTEIN			Name:PubMed, SrcID:19482012, URL:http://europepmc.org/abstract/MED/19482012|Name:PubMed, SrcID:23126648, URL:http://europepmc.org/abstract/MED/23126648	O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc3cccnc3)c4oc5ccccc5c4
CHEMBL1289601	Lenvatinib	Small molecule	2015	L01XE29	L01XE29 [Antineoplastic And Immunomodulating Agents:Antineoplastic Agents:Other Antineoplastic Agents:Protein kinase inhibitors]	-tinib	Vascular endothelial growth factor receptor inhibitor			CHEMBL2095227	Vascular endothelial growth factor receptor	INHIBITOR	Homo sapiens	PROTEIN FAMILY			Name:DailyMed, SrcID:setid=f4bedd21-efde-44c6-9d9c-b48b78d7ed1e, URL:http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f4bedd21-efde-44c6-9d9c-b48b78d7ed1e	COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(=O)N
CHEMBL1366933	Esmirtazapine	Small molecule				-pin(e)	Serotonin 2c (5-HT2c) receptor antagonist	Discontinued(strategic reasons)		CHEMBL225	Serotonin 2c (5-HT2c) receptor	ANTAGONIST	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	CN1CCN2[C@H](C1)c3ccccc3Cc4cccnc24
CHEMBL3545351	Av-101	Small molecule					Glutamate NMDA receptor; GRIN1/GRIN2B antagonist	NMDA glycin site antagonist. Active metabolite: 7-chlorokynurenic acid (7-Cl-KYNA)		CHEMBL1907603	Glutamate NMDA receptor; GRIN1/GRIN2B	ANTAGONIST	Homo sapiens	PROTEIN COMPLEX			Name:, SrcID:, URL:	NC(CC(=O)c1ccc(Cl)cc1N)C(=O)O
CHEMBL1614707	Mubritinib	Small molecule				-tinib	Epidermal growth factor receptor erbB1			CHEMBL203	Epidermal growth factor receptor erbB1		Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	FC(F)(F)c1ccc(\C=C\c2occ(COc3ccc(CCCCn4ccnn4)cc3)n2)cc1
CHEMBL1614713	Cc-401	Small molecule					c-Jun N-terminal kinase 3 inhibitor			CHEMBL2637	c-Jun N-terminal kinase 3	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	C(CN1CCCCC1)Oc2cccc(c2)c3n[nH]c4ccc(cc34)c5nnc[nH]5
CHEMBL1628227	Doxepin	Small molecule	1969	N06AA12	N06AA12 [Nervous System:Psychoanaleptics:Antidepressants:Non-selective monoamine reuptake inhibitors]	-pin(e)	Norepinephrine transporter inhibitor	reuptake inhibitor		CHEMBL222	Norepinephrine transporter	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:DailyMed, SrcID:setid=912d8d23-1c69-fc0e-1d2d-49dafd3c3746#nlm34090-1, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=912d8d23-1c69-fc0e-1d2d-49dafd3c3746#nlm34090-1	CN(C)CCC=C1c2ccccc2COc3ccccc13
CHEMBL1628385	Procaine Benzylpenicillin	Small molecule	1948	J01CE09	J01CE09 [Antiinfectives For Systemic Use:Antibacterials For Systemic Use:Beta-Lactam Antibacterials, Penicillins:Beta-lactamase sensitive penicillins]	-caine; -cillin	Unknown										Name:FDA, SrcID:label/2009/050138s231lbl.pdf, URL:http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/050138s231lbl.pdf	CCN(CC)CCOC(=O)c1ccc(N)cc1.CC2(C)S[C@@H]3[C@H](NC(=O)Cc4ccccc4)C(=O)N3[C@H]2C(=O)O
CHEMBL1645462	Ac-480	Small molecule					Epidermal growth factor receptor erbB1 inhibitor			CHEMBL203	Epidermal growth factor receptor erbB1	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:PubMed, SrcID:17062696, URL:http://europepmc.org/abstract/MED/17062696|Name:PubMed, SrcID:19821562, URL:http://europepmc.org/abstract/MED/19821562	Cc1c(NC(=O)OC[C@@H]2COCCN2)cn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c13
CHEMBL1684984	Pa-799	Small molecule					PI3-kinase class I inhibitor			CHEMBL3559703	PI3-kinase class I	INHIBITOR	Homo sapiens	PROTEIN COMPLEX GROUP			Name:PubMed, SrcID:21316229, URL:http://europepmc.org/abstract/MED/21316229	CS(=O)(=O)N1CCc2c1nc(nc2c3cnc(N)nc3)N4CCOCC4
CHEMBL1688530	Oritavancin	Unknown	2014	J01XA05	J01XA05 [Antiinfectives For Systemic Use:Antibacterials For Systemic Use:Other Antibacterials:Glycopeptide antibacterials]		Peptidoglycan inhibitor			CHEMBL3041361	Peptidoglycan	INHIBITOR	Bacteria	MACROMOLECULE			Name:FDA, SrcID:label/2014/206334s000lbl.pdf, URL:http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/206334s000lbl.pdf	CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)c2ccc(Oc3cc4cc(Oc5ccc(cc5Cl)[C@@H](O[C@H]6C[C@](C)(N)[C@@H](O)[C@H](C)O6)[C@@H]7NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H](CC(=O)N)NC1=O)c8ccc(O)c(c8)c9c(O)cc(O)cc9[C@H](NC7=O)C(=O)O)c3O[C@@H]%10O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%10O[C@H]%11C[C@](C)(NCc%12ccc(cc%12)c%13ccc(Cl)cc%13)[C@@H](O)[C@H](C)O%11)c(Cl)c2
CHEMBL1742992	Blinatumomab	Antibody	2014	L01XC19	L01XC19 [Antineoplastic And Immunomodulating Agents:Antineoplastic Agents:Other Antineoplastic Agents:Monoclonal antibodies]	-mab	B-lymphocyte antigen CD19 cross-linking agent			CHEMBL3390821	B-lymphocyte antigen CD19	CROSS-LINKING AGENT	Homo sapiens	SINGLE PROTEIN			Name:FDA, SrcID:label/2014/125557lbl.pdf, URL:http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125557lbl.pdf	
CHEMBL1762621	Bardoxolone Methyl	Small molecule				-olone	Inhibitor of nuclear factor kappa B kinase beta subunit inhibitor	Ph3 study terminated, safety and efficacy to be re-evaluated in new Ph2 study in 2014/2015. Activates KEAP1-Nrf2 pathway (http://en.wikipedia.org/wiki/Bardoxolone_methyl, http://www.kyowa-kirin.com/news_releases/2014/e20140702_01.html)		CHEMBL1991	Inhibitor of nuclear factor kappa B kinase beta subunit	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:PubMed, SrcID:16998237, URL:http://europepmc.org/abstract/MED/16998237	COC(=O)[C@]12CCC(C)(C)C[C@H]1[C@H]3C(=O)C=C4[C@@](C)(CC[C@H]5C(C)(C)C(=O)C(=C[C@]45C)C#N)[C@]3(C)CC2
CHEMBL1817709	Selepressin	Protein				-pressin	Vasopressin V1a receptor agonist	Peptide		CHEMBL1889	Vasopressin V1a receptor	AGONIST	Homo sapiens	SINGLE PROTEIN			Name:PubMed, SrcID:23429645, URL:http://europepmc.org/abstract/MED/23429645|Name:PubMed, SrcID:24674922, URL:http://europepmc.org/abstract/MED/24674922	CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CCCC(=O)N)NC1=O)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCNC(C)C)C(=O)NCC(=O)N
CHEMBL1873475	Ibrutinib	Small molecule	2013	L01XE27	L01XE27 [Antineoplastic And Immunomodulating Agents:Antineoplastic Agents:Other Antineoplastic Agents:Protein kinase inhibitors]	-tinib; -tinib	Tyrosine-protein kinase BTK inhibitor	Irreversible inhibitor		CHEMBL5251	Tyrosine-protein kinase BTK	INHIBITOR	Homo sapiens	SINGLE PROTEIN	Tyrosine-protein kinase BTK, Pkinase_Tyr domain	Binds to a cysteine 
residue in the BTK active site	Name:FDA, SrcID:label/2013/205552lbl.pdf, URL:http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/205552lbl.pdf	Nc1ncnc2c1c(nn2[C@@H]3CCCN(C3)C(=O)C=C)c4ccc(Oc5ccccc5)cc4
CHEMBL1888176	Trospium	Small molecule	2004	G04BD09	G04BD09 [Genito Urinary System And Sex Hormones:Urologicals:Urologicals:Drugs for urinary frequency and incontinence]	-ium	Muscarinic acetylcholine receptor M2 antagonist	Indicated for overactive bladder, M2 likely responsible		CHEMBL211	Muscarinic acetylcholine receptor M2	ANTAGONIST	Homo sapiens	SINGLE PROTEIN			Name:PubMed, SrcID:15723094, URL:http://europepmc.org/abstract/MED/15723094|Name:PubMed, SrcID:19029429, URL:http://europepmc.org/abstract/MED/19029429	OC(C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]23CCCC3)(c4ccccc4)c5ccccc5
CHEMBL1908370	Finafloxacin	Small molecule	2014			-oxacin	DNA gyrase inhibitor			CHEMBL3390828	DNA gyrase	INHIBITOR	Pseudomonas aeruginosa	PROTEIN COMPLEX			Name:FDA, SrcID:label/2014/206307s000lbl.pdf, URL:http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/206307s000lbl.pdf	OC(=O)C1=CN(C2CC2)c3c(C#N)c(N4C[C@@H]5NCCO[C@H]5C4)c(F)cc3C1=O
CHEMBL1908376	Seocalcitol	Small molecule				-calci-	Vitamin D receptor agonist	Ph3 trials terminated, unknown reason		CHEMBL1977	Vitamin D receptor	AGONIST	Homo sapiens	SINGLE PROTEIN			Name:PubMed, SrcID:10828309, URL:http://europepmc.org/abstract/MED/10828309|Name:PubMed, SrcID:11875725, URL:http://europepmc.org/abstract/MED/11875725	CCC(O)(CC)\C=C\C=C\[C@@H](C)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)C[C@H](O)C3=C)\CCC[C@]12C
CHEMBL1908391	Masitinib	Small molecule		L01XE22	L01XE22 [Antineoplastic And Immunomodulating Agents:Antineoplastic Agents:Other Antineoplastic Agents:Protein kinase inhibitors]		Stem cell growth factor receptor inhibitor	Approved veterinary - 2012. Not recommended for approval (Negative opinion) in EU, phase 3 trials in US.		CHEMBL1936	Stem cell growth factor receptor	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(Nc4nc(cs4)c5cccnc5)c3)CC1
CHEMBL1908391	Masitinib	Small molecule		L01XE22	L01XE22 [Antineoplastic And Immunomodulating Agents:Antineoplastic Agents:Other Antineoplastic Agents:Protein kinase inhibitors]		Platelet-derived growth factor receptor inhibitor	Approved veterinary - 2012. Not recommended for approval (Negative opinion) in EU, phase 3 trials in US.		CHEMBL2095189	Platelet-derived growth factor receptor	INHIBITOR	Homo sapiens	PROTEIN COMPLEX			Name:, SrcID:, URL:	CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(Nc4nc(cs4)c5cccnc5)c3)CC1
CHEMBL1908397	Kw-2449	Small molecule					Tyrosine-protein kinase receptor FLT3 inhibitor			CHEMBL1974	Tyrosine-protein kinase receptor FLT3	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	O=C(N1CCNCC1)c2ccc(\C=C\c3n[nH]c4ccccc34)cc2
CHEMBL1940832	Milveterol	Small molecule				-terol	Beta-2 adrenergic receptor agonist			CHEMBL210	Beta-2 adrenergic receptor	AGONIST	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	O[C@@H](CNCCc1ccc(NC[C@H](O)c2ccccc2)cc1)c3ccc(O)c(NC=O)c3
CHEMBL1944698	Tg-02	Small molecule					Cyclin-dependent kinase 1 inhibitor			CHEMBL308	Cyclin-dependent kinase 1	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:PubMed, SrcID:21860433, URL:http://europepmc.org/abstract/MED/21860433	CN1C\C=C\CCOc2cccc(c2)c3ccnc(Nc4cccc(C1)c4)n3
CHEMBL1946170	Regorafenib	Small molecule	2012	L01XE21	L01XE21 [Antineoplastic And Immunomodulating Agents:Antineoplastic Agents:Other Antineoplastic Agents:Protein kinase inhibitors]	-rafenib	Fibroblast growth factor receptor 1 inhibitor			CHEMBL3650	Fibroblast growth factor receptor 1	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:Expert, SrcID:REGORAFENIB, URL:http://chembl.blogspot.co.uk/search?q=REGORAFENIB	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)c(F)c2)ccn1
CHEMBL1946170	Regorafenib	Small molecule	2012	L01XE21	L01XE21 [Antineoplastic And Immunomodulating Agents:Antineoplastic Agents:Other Antineoplastic Agents:Protein kinase inhibitors]	-rafenib	Platelet-derived growth factor receptor inhibitor			CHEMBL2095189	Platelet-derived growth factor receptor	INHIBITOR	Homo sapiens	PROTEIN COMPLEX			Name:Expert, SrcID:REGORAFENIB, URL:http://chembl.blogspot.co.uk/search?q=REGORAFENIB	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)c(F)c2)ccn1
CHEMBL2010872	Cep-11981	Small molecule					Vascular endothelial growth factor receptor inhibitor			CHEMBL2095227	Vascular endothelial growth factor receptor	INHIBITOR	Homo sapiens	PROTEIN FAMILY			Name:, SrcID:, URL:	CC(C)Cn1c2ccc(Nc3ncccn3)cc2c4c5CNC(=O)c5c6c(CCc7nn(C)cc67)c14
CHEMBL2012520	Ly377604	Small molecule					Beta-2 adrenergic receptor antagonist	Phase 2 study in 2011 terminated.		CHEMBL210	Beta-2 adrenergic receptor	ANTAGONIST	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	CC(C)(Cc1ccc(Oc2ccc(cn2)C(=O)N)cc1)NC[C@H](O)COc3cccc4[nH]c5ccccc5c34
CHEMBL2017974	Buparlisib	Small molecule					PI3-kinase class I inhibitor			CHEMBL3559703	PI3-kinase class I	INHIBITOR	Homo sapiens	PROTEIN COMPLEX GROUP			Name:PubMed, SrcID:22188813, URL:http://europepmc.org/abstract/MED/22188813	Nc1cc(c(cn1)c2cc(nc(n2)N3CCOCC3)N4CCOCC4)C(F)(F)F
CHEMBL2023898	Daclatasvir	Small molecule	2015	J05AX14	J05AX14 [Antiinfectives For Systemic Use:Antivirals For Systemic Use:Direct Acting Antivirals:Other antivirals]	-vir	Nonstructural protein 5A inhibitor			CHEMBL3307224	Nonstructural protein 5A	INHIBITOR	Hepatitis C virus	SINGLE PROTEIN			Name:DailyMed, SrcID:setid=9803a6ff-8a3e-4c64-b3d0-7825c7123bf2, URL:http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9803a6ff-8a3e-4c64-b3d0-7825c7123bf2	COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1c2ncc([nH]2)c3ccc(cc3)c4ccc(cc4)c5cnc([nH]5)[C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C
CHEMBL2035187	Pacritinib	Small molecule				-tinib	Tyrosine-protein kinase JAK2 inhibitor			CHEMBL2971	Tyrosine-protein kinase JAK2	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:Other, SrcID:www.ctibiopharma.com/pipeline/pacritinib/, URL:www.ctibiopharma.com/pipeline/pacritinib/|Name:PubMed, SrcID:21604762, URL:http://europepmc.org/abstract/MED/21604762|Name:PubMed, SrcID:22829080, URL:http://europepmc.org/abstract/MED/22829080	C(CN1CCCC1)Oc2ccc3Nc4nccc(n4)c5cccc(COC\C=C\COCc2c3)c5
CHEMBL2079587	Stanozolol	Small molecule	1962	A14AA02	A14AA02 [Alimentary Tract And Metabolism:Anabolic Agents For Systemic Use:Anabolic Steroids:Androstan derivatives]	-olol	Androgen Receptor agonist			CHEMBL1871	Androgen Receptor	AGONIST	Homo sapiens	SINGLE PROTEIN			Name:PubMed, SrcID:18500378, URL:http://europepmc.org/abstract/MED/18500378	C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4Cc5n[nH]cc5C[C@]4(C)[C@H]3CC[C@]12C
CHEMBL2079588	Telatinib	Small molecule					Platelet-derived growth factor receptor beta inhibitor			CHEMBL1913	Platelet-derived growth factor receptor beta	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c4ccoc24)ccn1
CHEMBL2095208	Cobicistat	Small molecule	2012	V03AX03	V03AX03 [Various:All Other Therapeutic Products:All Other Therapeutic Products:Other therapeutic products]	-stat	Cytochrome P450 3A inhibitor			CHEMBL2364675	Cytochrome P450 3A	INHIBITOR	Homo sapiens	PROTEIN FAMILY			Name:DOI, SrcID:10.1021/ml1000257, URL:http://pubs.acs.org/doi/abs/10.1021/ml1000257|Name:DailyMed, SrcID:setid=74ae2a93-b267-444c-8f0f-a2a6522260ee, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=74ae2a93-b267-444c-8f0f-a2a6522260ee	CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc3ccccc3)NC(=O)OCc4cncs4)Cc5ccccc5)cs1
CHEMBL2095209	Icosapent Ethyl	Small molecule	2012				Unknown	Mode of action not fully understood; it seems to increase beta-oxidation, inhibit acyl-CoA:1,2-diacylglycerol acyltransferase (EC 2.3.1.20), decreas lipogenesis in the liver, and increase plasma lipoprotein lipase activity									Name:DailyMed, SrcID:setid=9c1a2828-1583-4414-ab22-a60480e8e508, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=9c1a2828-1583-4414-ab22-a60480e8e508	CCOC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC
CHEMBL2095222	Ocriplasmin	Unknown	2010	S01XA22	S01XA22 [Sensory Organs:Ophthalmologicals:Other Ophthalmologicals:Other ophthalmologicals]	-plasmin	Fibronectin proteolytic enzyme	It's a recombinant truncated form of human plasmin with proteolytic activity against protein components of the vitreous body and the vitreoretinal interface		CHEMBL3810	Fibronectin	PROTEOLYTIC ENZYME	Homo sapiens	SINGLE PROTEIN			Name:DailyMed, SrcID:setid=390682b7-72c4-11e1-b0c4-0800200c9a66, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=390682b7-72c4-11e1-b0c4-0800200c9a66	
CHEMBL2103819	Rolofylline	Small molecule				-fylline	Adenosine A1 receptor antagonist	Discontinued no more effective than placebo.		CHEMBL226	Adenosine A1 receptor	ANTAGONIST	Homo sapiens	SINGLE PROTEIN			Name:PubMed, SrcID:17936154, URL:http://europepmc.org/abstract/MED/17936154|Name:PubMed, SrcID:8732272, URL:http://europepmc.org/abstract/MED/8732272	CCCN1C(=O)N(CCC)c2nc([nH]c2C1=O)[C@@]34CC5CC(C[C@H]3C5)C4
CHEMBL2103827	Droxidopa	Small molecule	2014	C01CA27	C01CA27 [Cardiovascular System:Cardiac Therapy:Cardiac Stimulants Excl. Cardiac Glycosides:Adrenergic and dopaminergic agents]	-dopa	Adrenergic receptor agonist			CHEMBL2331074	Adrenergic receptor	AGONIST	Homo sapiens	PROTEIN FAMILY			Name:FDA, SrcID:label/2014/203202lbl.pdf, URL:http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/203202lbl.pdf|Name:PubMed, SrcID:17214596, URL:http://europepmc.org/abstract/MED/17214596	N[C@@H]([C@H](O)c1ccc(O)c(O)c1)C(=O)O
CHEMBL2103829	Faxeladol	Small molecule				-adol	Norepinephrine transporter inhibitor			CHEMBL222	Norepinephrine transporter	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	CN(C)C[C@@H]1CCCC[C@H]1c2cccc(O)c2
CHEMBL2103840	Dinaciclib	Small molecule				-ciclib	Cyclin-dependent kinase 1 inhibitor			CHEMBL308	Cyclin-dependent kinase 1	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(nc12)N4CCCC[C@H]4CCO
CHEMBL2103851	Amuvatinib	Small molecule				-tinib	Stem cell growth factor receptor inhibitor	Inhibits mutant forms of KIT, FLT3 and PDGFRA (http://www.google.com/patents/US20080226747).		CHEMBL1936	Stem cell growth factor receptor	INHIBITOR	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	S=C(NCc1ccc2OCOc2c1)N3CCN(CC3)c4ncnc5c4oc6ccccc56
CHEMBL2103878	Odelepran	Small molecule					Delta opioid receptor antagonist			CHEMBL236	Delta opioid receptor	ANTAGONIST	Homo sapiens	SINGLE PROTEIN			Name:, SrcID:, URL:	NC(=O)c1ccc(Oc2ccc(CNCCC3CCOCC3)cc2F)nc1
CHEMBL2104987	Teduglutide	Protein	2012	A16AX08	A16AX08 [Alimentary Tract And Metabolism:Other Alimentary Tract And Metabolism Products:Other Alimentary Tract And Metabolism Products:Various alimentary tract and metabolism products]	-tide	Glucagon-like peptide 2 receptor agonist			CHEMBL5844	Glucagon-like peptide 2 receptor	AGONIST	Homo sapiens	SINGLE PROTEIN			Name:DailyMed, SrcID:setid=66b69c1e-b25c-44d3-b5ff-1c1de9a516fa, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=66b69c1e-b25c-44d3-b5ff-1c1de9a516fa	CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(=O)N)NC(=O)[C@@H](NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H](N)Cc5c[nH]cn5)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)CC)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)O
CHEMBL2104993	Vortioxetine	Small molecule	2013	N06AX26	N06AX26 [Nervous System:Psychoanaleptics:Antidepressants:Other antidepressants]	-oxetine	Serotonin 3a (5-HT3a) receptor antagonist			CHEMBL1899	Serotonin 3a (5-HT3a) receptor	ANTAGONIST	Homo sapiens	SINGLE PROTEIN			Name:DailyMed, SrcID:4b0700c9-b417-4c3a-b36f-de461e125bd3, URL:http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=4b0700c9-b417-4c3a-b36f-de461e125bd3|Name:PubMed, SrcID:21486038, URL:http://europepmc.org/abstract/MED/21486038	Cc1ccc(Sc2ccccc2N3CCNCC3)c(C)c1
